metric,year,value.x,country.x,SAP.x,value.y,country.y,SAP.y
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",2015,40000,Angola,Has received IMF money,440000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2000,234520000,Angola,Has not received IMF money,143060000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2001,240930000,Angola,Has not received IMF money,104790000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2002,348780000,Angola,Has not received IMF money,123570000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2003,439780000,Angola,Has not received IMF money,135880000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2004,1092380000,Angola,Has not received IMF money,140610000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2005,318520000,Angola,Has not received IMF money,95250000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2006,96590000,Angola,Has not received IMF money,113100000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2007,169870000,Angola,Has not received IMF money,173280000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2008,2.68E+08,Angola,Has not received IMF money,180280000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2009,1.80E+08,Angola,Has received IMF money,281730000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2010,175950000,Angola,Has received IMF money,224270000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2011,146220000,Angola,Has received IMF money,257050000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2012,159470000,Angola,Has received IMF money,207970000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2013,176880000,Angola,Has received IMF money,231050000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2014,154490000,Angola,Has received IMF money,200150000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, Total (current US$)",2015,306360000,Angola,Has received IMF money,126910000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2000,8270000,Angola,Has not received IMF money,4760000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2001,7860000,Angola,Has not received IMF money,3460000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2002,10230000,Angola,Has not received IMF money,3.00E+06,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2003,13780000,Angola,Has not received IMF money,2910000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2004,15080000,Angola,Has not received IMF money,2730000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2005,14050000,Angola,Has not received IMF money,1290000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2006,12620000,Angola,Has not received IMF money,1490000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2007,10040000,Angola,Has not received IMF money,880000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2008,9550000,Angola,Has not received IMF money,1010000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2009,4440000,Angola,Has received IMF money,690000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2010,16680000,Angola,Has received IMF money,560000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2011,690000,Angola,Has received IMF money,-720000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2012,560000,Angola,Has received IMF money,3.00E+05,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2013,560000,Angola,Has received IMF money,390000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2014,1510000,Angola,Has received IMF money,470000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",2015,1980000,Angola,Has received IMF money,450000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2000,37310000,Angola,Has not received IMF money,9500000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2001,33950000,Angola,Has not received IMF money,13880000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2002,105610000,Angola,Has not received IMF money,17030000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2003,152910000,Angola,Has not received IMF money,29200000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2004,121290000,Angola,Has not received IMF money,34320000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2005,67240000,Angola,Has not received IMF money,28870000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2006,32850000,Angola,Has not received IMF money,50560000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2007,39630000,Angola,Has not received IMF money,58830000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2008,42680000,Angola,Has not received IMF money,70950000,Namibia,Angola has not received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2009,41500000,Angola,Has received IMF money,90280000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2010,53530000,Angola,Has received IMF money,117140000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2011,64940000,Angola,Has received IMF money,114430000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2012,77290000,Angola,Has received IMF money,138840000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2013,61140000,Angola,Has received IMF money,160980000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2014,58710000,Angola,Has received IMF money,149400000,Namibia,Angola has received IMF money
"Net bilateral aid flows from DAC donors, United States (current US$)",2015,60910000,Angola,Has received IMF money,62210000,Namibia,Angola has received IMF money
Net ODA received (% of central government expense),2000,15.16363093,Angola,Has not received IMF money,13.81788315,Namibia,Angola has not received IMF money
Net ODA received (% of central government expense),2001,10.90414082,Angola,Has not received IMF money,10.65327974,Namibia,Angola has not received IMF money
Net ODA received (% of central government expense),2002,12.82314972,Angola,Has not received IMF money,14.74575964,Namibia,Angola has not received IMF money
Net ODA received (% of central government expense),2003,10.69553684,Angola,Has not received IMF money,10.50314748,Namibia,Angola has not received IMF money
Net ODA received (% of central government expense),2004,30.09981339,Angola,Has not received IMF money,10.36141663,Namibia,Angola has not received IMF money
Net ODA received (% of central government expense),2005,5.385872414,Angola,Has not received IMF money,6.139332346,Namibia,Angola has not received IMF money
Net ODA received (% of central government expense),2006,1.6402042,Angola,Has not received IMF money,7.786478081,Namibia,Angola has not received IMF money
Net ODA received (% of central government expense),2007,1.912961704,Angola,Has not received IMF money,10.87361627,Namibia,Angola has not received IMF money
Net ODA received (% of central government expense),2008,1.861972628,Angola,Has not received IMF money,9.498656362,Namibia,Angola has not received IMF money
Net ODA received (% of central government expense),2009,1.332724915,Angola,Has received IMF money,13.6188955,Namibia,Angola has received IMF money
Net ODA received (% of central government expense),2010,1.094125446,Angola,Has received IMF money,8.124822118,Namibia,Angola has received IMF money
Net ODA received (% of central government expense),2011,0.6471068472,Angola,Has received IMF money,6.461507138,Namibia,Angola has received IMF money
Net ODA received (% of central government expense),2012,0.8112713607,Angola,Has received IMF money,6.120338706,Namibia,Angola has received IMF money
Net ODA received (% of central government expense),2013,0.7404159191,Angola,Has received IMF money,6.054985449,Namibia,Angola has received IMF money
Net ODA received (% of central government expense),2014,0.5776178822,Angola,Has received IMF money,4.900965837,Namibia,Angola has received IMF money
Net ODA received (% of central government expense),2015,1.571134682,Angola,Has received IMF money,3.3054058,Namibia,Angola has received IMF money
Net ODA received (% of GNI),2000,4.057199075,Angola,Has not received IMF money,3.866433404,Namibia,Angola has not received IMF money
Net ODA received (% of GNI),2001,3.833587387,Angola,Has not received IMF money,3.088567219,Namibia,Angola has not received IMF money
Net ODA received (% of GNI),2002,3.032978294,Angola,Has not received IMF money,3.976982362,Namibia,Angola has not received IMF money
Net ODA received (% of GNI),2003,3.067842429,Angola,Has not received IMF money,2.875451376,Namibia,Angola has not received IMF money
Net ODA received (% of GNI),2004,5.43390621,Angola,Has not received IMF money,2.620670725,Namibia,Angola has not received IMF money
Net ODA received (% of GNI),2005,1.258893887,Angola,Has not received IMF money,1.585978254,Namibia,Angola has not received IMF money
Net ODA received (% of GNI),2006,0.3539153282,Angola,Has not received IMF money,1.883838693,Namibia,Angola has not received IMF money
Net ODA received (% of GNI),2007,0.4508264766,Angola,Has not received IMF money,2.574460635,Namibia,Angola has not received IMF money
